Order_ID,Order_Date,Customer_Name,Email,Phone,State,City,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Email_Missing,Qty_Missing,Is_Returned_Stock,Qty_Invalid,Discount_Missing,Phone_Missing,Phone_Valid,Unit_Price_Missing,Delivery_Date_Missing,Sales,Discount_Amount,Net_Amount,Year,Month,Month_Name,Weekday,Delivery_Days
ORD2037,2025-07-24,Aman Madhavan,amanmadhavan@gmail.com,9245114920,West Bengal,Durgapur,Biscuits,Grocery,4.0,199.0,10.0,Net Banking,Cancelled,2025-08-05,False,False,False,False,False,False,True,False,False,796.0,79.6,716.4,2025,7,July,Thursday,
ORD2038,2025-03-13,Namrata Arora,namrataarora@gmail.com,9415906017,Karnataka,Mysuru,Jeans,Fashion,4.0,1299.0,0.0,UPI,Delivered,2025-04-07,False,False,False,False,False,False,True,False,False,5196.0,0.0,5196.0,2025,3,March,Thursday,25.0
ORD2039,2025-07-14,Ved Chopra,vedchopra@gmail.com,9636664357,Madhya Pradesh,Indore,Stool,Furniture,1.0,2499.0,0.0,Net Banking,Returned,2025-07-19,False,False,True,False,False,False,True,False,True,2499.0,0.0,2499.0,2025,7,July,Monday,5.0
ORD2040,2025-08-19,Vikas Goyal,vikasgoyal@gmail.com,9593405478,Andhra Pradesh,Visakhapatnam,Sofa,Furniture,5.0,24990.0,15.0,Card,Pending,2025-08-24,False,False,False,False,False,False,True,True,False,124950.0,18742.5,106207.5,2025,8,August,Tuesday,
ORD2041,2025-08-05,Ananya Tandon,ananyatandon@gmail.com,9141490789,Kerala,Thiruvananthapuram,Saree,Fashion,5.0,2499.0,20.0,Card,Cancelled,2025-08-20,False,False,False,False,False,False,True,False,False,12495.0,2499.0,9996.0,2025,8,August,Tuesday,
ORD2042,2025-07-21,Zoya Mishra,zoyamishra@gmail.com,9840942579,Karnataka,Bengaluru,Bed Sheet,Home,3.0,999.0,20.0,Card,Pending,2025-08-06,False,False,False,False,False,False,True,False,False,2997.0,599.4,2397.6,2025,7,July,Monday,
ORD2043,2025-03-10,Rakesh Tiwari,rakeshtiwari@gmail.com,9385270237,Madhya Pradesh,Indore,Watch,Accessories,1.0,2499.0,0.0,Net Banking,Returned,2025-03-13,False,False,True,True,False,False,True,False,False,2499.0,0.0,2499.0,2025,3,March,Monday,3.0
ORD2044,2025-01-12,Krishna Bhardwaj,krishnabhardwaj@gmail.com,9275120737,Kerala,Thiruvananthapuram,Headphones,Electronics,3.0,1999.0,15.0,Net Banking,Delivered,2025-01-26,False,False,False,False,False,False,True,False,False,5997.0,899.55,5097.45,2025,1,January,Sunday,14.0
ORD2045,2025-01-12,Tanmay Oberoi,tanmayoberoi@gmail.com,9428132577,Punjab,Ludhiana,Cooking Oil,Grocery,5.0,699.0,0.0,UPI,Cancelled,2025-01-20,False,False,False,False,True,False,True,False,False,3495.0,0.0,3495.0,2025,1,January,Sunday,
ORD2046,2025-08-06,Ashish Goel,ashishgoel@gmail.com,9344004326,Madhya Pradesh,Bhopal,Magazine,Books,3.0,149.0,15.0,Wallet,Pending,2025-08-24,False,True,False,False,False,False,True,False,False,447.0,67.05,379.95,2025,8,August,Wednesday,
ORD2047,2025-11-22,Vimal Krishnan,vimalkrishnan@gmail.com,9276940448,Maharashtra,Pune,Notebook,Books,5.0,199.0,10.0,Net Banking,Returned,2025-11-28,False,False,True,False,False,False,True,False,False,995.0,99.5,895.5,2025,11,November,Saturday,6.0
ORD2048,2025-09-27,Sameer Sarkar,sameersarkar@gmail.com,9539788214,Madhya Pradesh,Bhopal,Travel Bag,Accessories,4.0,1999.0,0.0,Wallet,Cancelled,2025-10-14,False,False,False,False,True,False,True,False,False,7996.0,0.0,7996.0,2025,9,September,Saturday,
ORD2049,2025-07-18,Ved Tandon,vedtandon@gmail.com,9949405493,Andhra Pradesh,Vijayawada,Tv Stand,Furniture,3.0,6999.0,0.0,Net Banking,Delivered,2025-08-14,False,True,False,False,False,False,True,False,False,20997.0,0.0,20997.0,2025,7,July,Friday,27.0
ORD2050,2025-01-27,Deepak Deshmukh,deepakdeshmukh@gmail.com,9818514443,Karnataka,Bengaluru,Vase,Home,2.0,599.0,20.0,Wallet,Cancelled,,False,False,False,False,False,False,True,False,True,1198.0,239.6,958.4,2025,1,January,Monday,
ORD2051,2025-06-26,Arnav Singh,arnavsingh@gmail.com,9526163143,Andhra Pradesh,Visakhapatnam,Sunscreen,Beauty,3.0,699.0,20.0,COD,Returned,2025-07-25,False,False,True,False,False,False,True,False,False,2097.0,419.4,1677.6,2025,6,June,Thursday,29.0
ORD2052,2025-08-17,Anisha Chavan,anishachavan@gmail.com,9454019949,Gujarat,Surat,Watch,Accessories,5.0,2499.0,0.0,Net Banking,Returned,2025-08-19,False,False,True,False,True,False,True,False,False,12495.0,0.0,12495.0,2025,8,August,Sunday,2.0
ORD2053,2025-07-29,Yash Bhatia,yashbhatia@gmail.com,9206170706,Punjab,Ludhiana,Rice,Grocery,2.0,799.0,0.0,UPI,Delivered,2025-08-19,False,False,False,False,False,False,True,False,False,1598.0,0.0,1598.0,2025,7,July,Tuesday,21.0
ORD2054,2025-03-25,Raj Grover,rajgrover@gmail.com,9142850525,Punjab,Ludhiana,Face Serum,Beauty,1.0,899.0,0.0,Net Banking,Returned,2025-04-11,False,False,True,True,False,False,True,False,False,899.0,0.0,899.0,2025,3,March,Tuesday,17.0
ORD2055,2025-07-13,Uday Sharma,udaysharma@gmail.com,9980387405,Rajasthan,Jaipur,Travel Bag,Accessories,4.0,1999.0,15.0,Net Banking,Cancelled,2025-08-11,False,False,False,False,False,False,True,False,False,7996.0,1199.4,6796.6,2025,7,July,Sunday,
ORD2056,2025-01-14,Diya Khanna,diyakhanna@gmail.com,9989299062,Kerala,Thiruvananthapuram,Travel Bag,Accessories,3.0,1999.0,5.0,Net Banking,Delivered,2025-02-01,False,False,False,False,False,False,True,False,False,5997.0,299.85,5697.15,2025,1,January,Tuesday,18.0
ORD2057,2025-07-21,Aditi Sethi,aditisethi@gmail.com,9858980582,Tamil Nadu,Chennai,Earbuds,Electronics,5.0,2499.0,5.0,Wallet,Cancelled,2025-08-07,False,False,False,False,False,False,True,False,False,12495.0,624.75,11870.25,2025,7,July,Monday,
ORD2058,2025-08-18,Sachin Pandey,sachinpandey@gmail.com,9943188531,Telangana,Hyderabad,Power Bank,Electronics,2.0,1299.0,0.0,UPI,Returned,2025-09-07,False,False,True,False,False,False,True,False,False,2598.0,0.0,2598.0,2025,8,August,Monday,20.0
ORD2059,2025-03-26,Rahul Verma,rahulverma@gmail.com,9521312086,Maharashtra,Nagpur,Wall Clock,Home,1.0,699.0,10.0,Wallet,Delivered,2025-04-08,False,False,False,False,False,False,True,False,False,699.0,69.9,629.1,2025,3,March,Wednesday,13.0
ORD2060,2025-12-01,Sanjay Desai,sanjaydesai@gmail.com,9224813115,Haryana,Gurugram,Power Bank,Electronics,1.0,1299.0,10.0,Net Banking,Delivered,2025-12-14,False,False,False,False,False,False,True,False,False,1299.0,129.9,1169.1,2025,12,December,Monday,13.0
ORD2061,2025-07-12,Naina Ghosh,nainaghosh@gmail.com,9306822079,West Bengal,Kolkata,Jacket,Fashion,1.0,1999.0,10.0,UPI,Delivered,2025-07-25,False,False,False,True,False,False,True,False,False,1999.0,199.9,1799.1,2025,7,July,Saturday,13.0
ORD2062,2025-10-03,Mukul Arora,mukularora@gmail.com,9710708723,Tamil Nadu,Coimbatore,Action Figure,Toys,1.0,899.0,15.0,UPI,Pending,2025-10-12,False,False,False,False,False,False,True,False,False,899.0,134.85,764.15,2025,10,October,Friday,
ORD2063,2025-11-16,Amar Kadam,amarkadam@gmail.com,9844242310,Rajasthan,Jodhpur,Doll,Toys,3.0,599.0,0.0,Card,Cancelled,2025-12-03,False,False,False,False,True,False,True,False,False,1797.0,0.0,1797.0,2025,11,November,Sunday,
ORD2064,2025-08-18,Siddharth Bedi,siddharthbedi@gmail.com,9617302513,Telangana,Hyderabad,Backpack,Accessories,4.0,1499.0,5.0,Card,Cancelled,2025-09-14,False,False,False,False,False,False,True,False,False,5996.0,299.8,5696.2,2025,8,August,Monday,
ORD2065,2025-02-03,Vikas Nair,vikasnair@gmail.com,9305180300,Kerala,Kochi,Cooking Oil,Grocery,3.0,699.0,10.0,Wallet,Pending,2025-02-24,False,True,False,False,False,False,True,False,False,2097.0,209.7,1887.3,2025,2,February,Monday,
ORD2066,2025-04-28,Vaishnavi Nath,vaishnavinath@gmail.com,9775914423,Uttar Pradesh,Lucknow,Smartphone,Electronics,2.0,24999.0,20.0,Card,Pending,2025-05-16,False,False,False,False,False,False,True,False,False,49998.0,9999.6,39998.4,2025,4,April,Monday,
ORD2067,2025-03-13,Jatin Jadhav,jatinjadhav@gmail.com,9704319187,Punjab,Ludhiana,Tea,Grocery,3.0,299.0,5.0,COD,Delivered,2025-03-14,False,True,False,False,False,False,True,False,False,897.0,44.85,852.15,2025,3,March,Thursday,1.0
ORD2068,2025-04-05,Jatin Saxena,jatinsaxena@gmail.com,9324128453,Maharashtra,Nagpur,Card Holder,Accessories,2.0,399.0,20.0,Card,Delivered,2025-04-14,False,False,False,False,False,False,True,False,False,798.0,159.6,638.4,2025,4,April,Saturday,9.0
ORD2069,2025-06-04,Arjun Ghosh,arjunghosh@gmail.com,9642470349,Madhya Pradesh,Indore,Lipstick,Beauty,3.0,599.0,10.0,Wallet,Delivered,2025-06-30,False,False,False,False,False,False,True,False,False,1797.0,179.7,1617.3,2025,6,June,Wednesday,26.0
ORD2070,2025-03-14,Gaurav Bhattacharya,gauravbhattacharya@gmail.com,,West Bengal,Durgapur,Keychain,Accessories,1.0,199.0,5.0,UPI,Cancelled,2025-04-06,False,False,False,False,False,True,False,False,False,199.0,9.95,189.05,2025,3,March,Friday,
ORD2071,2025-11-23,Yashika Khanna,yashikakhanna@gmail.com,9105647539,Punjab,Amritsar,Comics,Books,1.0,299.0,10.0,Wallet,Cancelled,2025-12-04,False,False,False,False,False,False,True,False,False,299.0,29.9,269.1,2025,11,November,Sunday,
ORD2072,2025-02-16,Namrata Jadhav,namratajadhav@gmail.com,9214962818,Delhi,New Delhi,Card Holder,Accessories,1.0,399.0,15.0,Net Banking,Returned,2025-03-10,False,False,True,False,False,False,True,False,False,399.0,59.85,339.15,2025,2,February,Sunday,22.0
ORD2073,2025-04-12,Arnav Kumar,arnavkumar@gmail.com,9561374439,Haryana,Gurugram,Board Game,Toys,3.0,799.0,20.0,UPI,Cancelled,2025-04-21,False,False,False,False,False,False,True,False,False,2397.0,479.4,1917.6,2025,4,April,Saturday,
ORD2074,2025-12-08,Ishaan Yadav,ishaanyadav@gmail.com,9736418738,Bihar,Patna,Umbrella,Accessories,1.0,599.0,15.0,Wallet,Pending,2026-01-03,False,False,False,False,False,False,True,False,False,599.0,89.85,509.15,2025,12,December,Monday,
ORD2075,2025-06-16,Tejas Chopra,tejaschopra@gmail.com,,Tamil Nadu,Chennai,Gloves,Accessories,1.0,449.0,0.0,COD,Delivered,2025-06-26,False,False,False,False,False,True,False,False,False,449.0,0.0,449.0,2025,6,June,Monday,10.0
ORD2076,2025-05-02,Aditi Chauhan,aditichauhan@gmail.com,9425901210,Delhi,New Delhi,Tennis Racket,Sports,3.0,1999.0,20.0,Net Banking,Pending,2025-05-04,False,False,False,False,False,False,True,False,False,5997.0,1199.4,4797.6,2025,5,May,Friday,
ORD2077,2025-06-03,Ishaan Sethi,ishaansethi@gmail.com,9690826247,Andhra Pradesh,Visakhapatnam,Bed,Furniture,3.0,19999.0,20.0,Wallet,Returned,2025-06-21,False,False,True,False,False,False,True,False,False,59997.0,11999.4,47997.6,2025,6,June,Tuesday,18.0
ORD2078,2025-12-19,Akshay Thomas,akshaythomas@gmail.com,9405303253,Tamil Nadu,Coimbatore,Lipstick,Beauty,1.0,599.0,5.0,Card,Returned,2025-12-23,False,False,True,False,False,False,True,False,False,599.0,29.95,569.05,2025,12,December,Friday,4.0
ORD2079,2025-07-08,Simran Oberoi,simranoberoi@gmail.com,9418154057,Delhi,New Delhi,Magazine,Books,3.0,149.0,20.0,Net Banking,Cancelled,2025-07-13,False,False,False,False,False,False,True,False,False,447.0,89.4,357.6,2025,7,July,Tuesday,
ORD2080,2025-04-18,Namrata Mukherjee,namratamukherjee@gmail.com,9299584895,Andhra Pradesh,Visakhapatnam,Power Bank,Electronics,3.0,1299.0,0.0,Wallet,Cancelled,2025-05-10,False,False,False,False,False,False,True,False,False,3897.0,0.0,3897.0,2025,4,April,Friday,
ORD2081,2025-07-02,Karan Tiwari,karantiwari@gmail.com,9727156835,Gujarat,Ahmedabad,Pillow,Home,4.0,499.0,5.0,UPI,Returned,2025-07-23,False,False,True,False,False,False,True,False,False,1996.0,99.8,1896.2,2025,7,July,Wednesday,21.0
ORD2082,2025-08-29,Arjun Dubey,arjundubey@gmail.com,9955486111,Haryana,Gurugram,Bed Sheet,Home,1.0,999.0,0.0,Wallet,Returned,2025-09-19,False,False,True,False,True,False,True,False,False,999.0,0.0,999.0,2025,8,August,Friday,21.0
ORD2083,2025-05-09,Vikas Ahuja,vikasahuja@gmail.com,9278017694,Haryana,Faridabad,Keychain,Accessories,2.0,199.0,15.0,Card,Delivered,2025-05-20,False,False,False,False,False,False,True,False,False,398.0,59.7,338.3,2025,5,May,Friday,11.0
ORD2084,2025-08-28,Siddharth Mathew,siddharthmathew@gmail.com,9962799621,Kerala,Kochi,Recliner,Furniture,3.0,17999.0,0.0,Card,Pending,2025-09-01,False,True,False,False,True,False,True,False,False,53997.0,0.0,53997.0,2025,8,August,Thursday,
ORD2085,2025-05-10,Ishaan Paul,ishaanpaul@gmail.com,9751336881,Karnataka,Bengaluru,Pillow,Home,2.0,499.0,20.0,Card,Delivered,2025-05-18,False,False,False,False,False,False,True,False,False,998.0,199.6,798.4,2025,5,May,Saturday,8.0
ORD2086,2025-03-05,Ankit Nair,ankitnair@gmail.com,9156442312,Gujarat,Surat,Sugar,Grocery,5.0,399.0,10.0,Net Banking,Cancelled,2025-03-13,False,False,False,False,False,False,True,False,False,1995.0,199.5,1795.5,2025,3,March,Wednesday,
ORD2087,2025-02-24,Soham Sen,sohamsen@gmail.com,9497230536,Uttar Pradesh,Kanpur,Cabinet,Furniture,3.0,7999.0,0.0,Net Banking,Returned,2025-03-01,False,False,True,False,False,False,True,False,True,23997.0,0.0,23997.0,2025,2,February,Monday,5.0
ORD2088,2025-10-28,Amaya Pillai,amayapillai@gmail.com,9554557072,Maharashtra,Nagpur,Notebook,Books,3.0,199.0,5.0,Wallet,Cancelled,2025-10-29,False,True,False,False,False,False,True,False,False,597.0,29.85,567.15,2025,10,October,Tuesday,
ORD2089,2025-04-30,Arnav Mathew,arnavmathew@gmail.com,9985497932,Punjab,Ludhiana,Toy Car,Toys,3.0,499.0,15.0,Net Banking,Cancelled,2025-05-06,False,True,False,False,False,False,True,False,False,1497.0,224.55,1272.45,2025,4,April,Wednesday,
ORD2090,2025-04-18,Nandini Bhattacharya,nandinibhattacharya@gmail.com,9510630220,Gujarat,Surat,Sports Shoes,Sports,1.0,2499.0,20.0,UPI,Delivered,2025-04-22,False,False,False,True,False,False,True,False,False,2499.0,499.8,1999.2,2025,4,April,Friday,4.0
ORD2091,2025-02-02,Jaya Iyer,jayaiyer@gmail.com,9698430511,Haryana,Gurugram,Sofa,Furniture,4.0,24990.0,10.0,Net Banking,Returned,2025-03-03,False,False,True,False,False,False,True,False,False,99960.0,9996.0,89964.0,2025,2,February,Sunday,29.0
ORD2092,2025-09-29,Rajeev Iyengar,rajeeviyengar@gmail.com,9842208387,Madhya Pradesh,Indore,Wardrobe,Furniture,3.0,14999.0,5.0,COD,Pending,2025-10-28,False,False,False,False,False,False,True,False,False,44997.0,2249.85,42747.15,2025,9,September,Monday,
ORD2093,2025-11-05,Trisha More,trishamore@gmail.com,9504317602,Gujarat,Ahmedabad,Curtain,Home,4.0,1299.0,0.0,Card,Delivered,2025-11-29,False,False,False,False,True,False,True,False,False,5196.0,0.0,5196.0,2025,11,November,Wednesday,24.0
ORD2094,2025-03-23,Namrata Dubey,namratadubey@gmail.com,9628237258,Karnataka,Mysuru,Face Serum,Beauty,1.0,899.0,5.0,Card,Cancelled,2025-04-15,False,False,False,True,False,False,True,False,False,899.0,44.95,854.05,2025,3,March,Sunday,
ORD2095,2025-01-03,Parth Paul,parthpaul@gmail.com,9559553120,Bihar,Patna,Hanger,Home,5.0,299.0,20.0,UPI,Pending,2025-01-12,False,False,False,False,False,False,True,False,False,1495.0,299.0,1196.0,2025,1,January,Friday,
ORD2096,2025-02-15,Nitin Madhavan,nitinmadhavan@gmail.com,9958364773,Andhra Pradesh,Visakhapatnam,Laptop,Electronics,1.0,54999.0,0.0,COD,Cancelled,2025-03-05,False,False,False,False,True,False,True,False,False,54999.0,0.0,54999.0,2025,2,February,Saturday,
ORD2097,2025-12-08,Avani Sawant,avanisawant@gmail.com,9573185652,West Bengal,Kolkata,Cricket Bat,Sports,5.0,2499.0,0.0,COD,Returned,2025-12-13,False,False,True,False,False,False,True,False,True,12495.0,0.0,12495.0,2025,12,December,Monday,5.0
ORD2098,2025-08-01,Sanjay Yadav,sanjayyadav@gmail.com,9384296811,Maharashtra,Nagpur,Bookshelf,Furniture,1.0,6999.0,5.0,Card,Cancelled,2025-08-25,False,False,False,True,False,False,True,False,False,6999.0,349.95,6649.05,2025,8,August,Friday,
ORD2099,2025-03-17,Pranav Bajaj,pranavbajaj@gmail.com,9189197406,Kerala,Thiruvananthapuram,Perfume,Beauty,5.0,1499.0,20.0,Card,Delivered,2025-04-02,False,False,False,False,False,False,True,False,False,7495.0,1499.0,5996.0,2025,3,March,Monday,16.0
ORD2100,2025-02-02,Trisha Bedi,trishabedi@gmail.com,9717488496,Bihar,Patna,Wardrobe,Furniture,1.0,14999.0,0.0,Card,Delivered,2025-02-20,False,False,False,False,True,False,True,False,False,14999.0,0.0,14999.0,2025,2,February,Sunday,18.0
ORD2101,2025-10-09,Rajeev Kohli,rajeevkohli@gmail.com,9567800728,West Bengal,Durgapur,Jacket,Fashion,4.0,1999.0,5.0,Net Banking,Cancelled,2025-10-17,False,False,False,False,False,False,True,False,False,7996.0,399.8,7596.2,2025,10,October,Thursday,
ORD2102,2025-09-26,Pallavi Puri,pallavipuri@gmail.com,9228306537,Haryana,Faridabad,Bookshelf,Furniture,5.0,6999.0,10.0,Wallet,Pending,2025-09-27,False,False,False,False,False,False,True,False,False,34995.0,3499.5,31495.5,2025,9,September,Friday,
ORD2103,2025-11-18,Naksh Arora,naksharora@gmail.com,9682489330,West Bengal,Durgapur,Conditioner,Beauty,3.0,449.0,0.0,COD,Pending,2025-12-05,False,False,False,False,False,False,True,False,False,1347.0,0.0,1347.0,2025,11,November,Tuesday,
ORD2104,2025-03-03,Neha Murthy,nehamurthy@gmail.com,9166967396,Uttar Pradesh,Lucknow,Doll,Toys,3.0,599.0,0.0,Card,Returned,2025-03-31,False,False,True,False,True,False,True,False,False,1797.0,0.0,1797.0,2025,3,March,Monday,28.0
ORD2105,2025-07-17,Rohit Das,rohitdas@gmail.com,9158941264,Kerala,Kochi,Earbuds,Electronics,4.0,2499.0,5.0,COD,Delivered,2025-08-12,False,False,False,False,False,False,True,False,False,9996.0,499.8,9496.2,2025,7,July,Thursday,26.0
ORD2106,2025-07-04,Sahil Chauhan,sahilchauhan@gmail.com,9319143300,Tamil Nadu,Coimbatore,Headphones,Electronics,3.0,1999.0,15.0,UPI,Cancelled,2025-07-05,False,True,False,False,False,False,True,False,False,5997.0,899.55,5097.45,2025,7,July,Friday,
ORD2107,2025-07-23,Priya Rao,priyarao@gmail.com,9454688905,Gujarat,Ahmedabad,Comics,Books,3.0,299.0,10.0,Wallet,Cancelled,2025-07-27,False,False,False,False,False,False,True,False,False,897.0,89.7,807.3,2025,7,July,Wednesday,
ORD2108,2025-01-19,Neha Kulkarni,nehakulkarni@gmail.com,9590530044,Punjab,Amritsar,Curtain,Home,1.0,1299.0,0.0,COD,Cancelled,2025-02-15,False,False,False,True,False,False,True,False,False,1299.0,0.0,1299.0,2025,1,January,Sunday,
ORD2109,2025-05-27,Zoya Chatterjee,zoyachatterjee@gmail.com,9652470931,Delhi,New Delhi,Tv Stand,Furniture,1.0,6999.0,20.0,UPI,Pending,2025-06-10,False,False,False,False,False,False,True,False,False,6999.0,1399.8,5599.2,2025,5,May,Tuesday,
ORD2110,2025-11-02,Rajat Saha,rajatsaha@gmail.com,9707811227,Karnataka,Bengaluru,Journal,Books,1.0,299.0,15.0,Net Banking,Delivered,2025-11-17,False,False,False,False,False,False,True,False,False,299.0,44.85,254.15,2025,11,November,Sunday,15.0
ORD2111,2025-10-12,Aman Kulkarni,amankulkarni@gmail.com,9476817504,West Bengal,Durgapur,Camera,Electronics,3.0,29999.0,15.0,Net Banking,Pending,2025-10-21,False,True,False,False,False,False,True,False,False,89997.0,13499.55,76497.45,2025,10,October,Sunday,
ORD2112,2025-01-15,Amaya Thomas,amayathomas@gmail.com,9481614239,Punjab,Amritsar,Bed,Furniture,5.0,19999.0,5.0,Wallet,Pending,2025-01-24,False,False,False,False,False,False,True,False,False,99995.0,4999.75,94995.25,2025,1,January,Wednesday,
ORD2113,2025-10-11,Diya Thomas,diyathomas@gmail.com,9370126342,Telangana,Hyderabad,Keychain,Accessories,4.0,199.0,15.0,Wallet,Pending,2025-10-17,False,False,False,False,False,False,True,False,False,796.0,119.4,676.6,2025,10,October,Saturday,
ORD2114,2025-01-01,Raj Sharma,rajsharma@gmail.com,9905315349,Uttar Pradesh,Lucknow,Keyboard,Electronics,1.0,1499.0,0.0,UPI,Returned,2025-01-09,False,False,True,False,True,False,True,False,False,1499.0,0.0,1499.0,2025,1,January,Wednesday,8.0
ORD2115,2025-02-01,Aniket Dutta,aniketdutta@gmail.com,9319986907,Andhra Pradesh,Vijayawada,Teddy Bear,Toys,4.0,699.0,20.0,Card,Pending,2025-02-27,False,False,False,False,False,False,True,False,False,2796.0,559.2,2236.8,2025,2,February,Saturday,
ORD2116,2025-01-19,Kavya Bhattacharya,kavyabhattacharya@gmail.com,9857355350,Uttar Pradesh,Kanpur,Journal,Books,1.0,299.0,5.0,Net Banking,Returned,2025-02-10,False,False,True,True,False,False,True,True,False,299.0,14.95,284.05,2025,1,January,Sunday,22.0
ORD2117,2025-11-23,Sanjay Kapoor,sanjaykapoor@gmail.com,9347501246,Uttar Pradesh,Kanpur,Hanger,Home,1.0,299.0,15.0,UPI,Pending,2025-11-24,False,False,False,True,False,False,True,False,False,299.0,44.85,254.15,2025,11,November,Sunday,
ORD2118,2025-06-02,Akshay Wadhwa,akshaywadhwa@gmail.com,,Andhra Pradesh,Visakhapatnam,Saree,Fashion,4.0,2499.0,0.0,Net Banking,Returned,2025-06-25,False,False,True,False,False,True,False,False,False,9996.0,0.0,9996.0,2025,6,June,Monday,23.0
ORD2119,2025-09-16,Pankaj Pillai,pankajpillai@gmail.com,9528927014,Karnataka,Mysuru,Pasta,Grocery,1.0,249.0,15.0,COD,Pending,2025-10-03,False,False,False,False,False,False,True,False,False,249.0,37.35,211.65,2025,9,September,Tuesday,
ORD2120,2025-12-01,Sanika Parikh,sanikaparikh@gmail.com,9792575830,West Bengal,Kolkata,Biscuits,Grocery,4.0,199.0,0.0,Wallet,Delivered,2025-12-23,False,False,False,False,False,False,True,False,False,796.0,0.0,796.0,2025,12,December,Monday,22.0
ORD2121,2025-07-13,Pallavi Mishra,pallavimishra@gmail.com,9960008313,Maharashtra,Mumbai,Bookshelf,Furniture,2.0,6999.0,10.0,Wallet,Delivered,2025-07-18,False,False,False,False,False,False,True,False,False,13998.0,1399.8,12598.2,2025,7,July,Sunday,5.0
ORD2122,2025-04-14,Tarun Jadhav,tarunjadhav@gmail.com,9819683225,Telangana,Warangal,Toy Car,Toys,3.0,499.0,0.0,Wallet,Delivered,2025-05-02,False,False,False,False,False,False,True,False,False,1497.0,0.0,1497.0,2025,4,April,Monday,18.0
ORD2123,2025-01-02,Vaishnavi Mathew,vaishnavimathew@gmail.com,9906663173,West Bengal,Kolkata,Gym Bag,Sports,3.0,999.0,0.0,Net Banking,Delivered,2025-01-13,False,True,False,False,False,False,True,False,False,2997.0,0.0,2997.0,2025,1,January,Thursday,11.0
ORD2124,2025-08-16,Vikram Bhardwaj,vikrambhardwaj@gmail.com,,Telangana,Hyderabad,Dining Table,Furniture,1.0,19990.0,5.0,UPI,Pending,2025-09-01,False,False,False,True,False,True,False,False,False,19990.0,999.5,18990.5,2025,8,August,Saturday,
